iter	Passed	Remaining
1497	371412	2064833
1498	371615	2064339
1499	371823	2063870
1500	372093	2063743
1501	372306	2063301
1502	372538	2062966
1503	372757	2062559
1504	372972	2062128
1505	373208	2061818
1506	373420	2061367
1507	373624	2060878
1508	373867	2060608
1509	374066	2060088
1510	374309	2059816
1511	374507	2059297
1512	374713	2058818
1513	374909	2058286
1514	375109	2057778
1515	375302	2057231
1516	375517	2056806
1517	375737	2056410
1518	375935	2055887
1519	376158	2055509
1520	376406	2055264
1521	376640	2054943
1522	376880	2054656
1523	377078	2054137
1524	377297	2053733
1525	377540	2053466
1526	377776	2053156
1527	377988	2052715
1528	378185	2052194
1529	378392	2051729
1530	378600	2051267
1531	378800	2050764
1532	379026	2050400
1533	379263	2050099
1534	379494	2049766
1535	379727	2049440
1536	379941	2049016
1537	380133	2048472
1538	380348	2048051
1539	380586	2047754
1540	380811	2047386
1541	381041	2047046
1542	381270	2046701
1543	381472	2046211
1544	381683	2045772
1545	381893	2045327
1546	382133	2045046
1547	382332	2044541
1548	382534	2044053
1549	382734	2043555
1550	382933	2043051
1551	383133	2042555
1552	383361	2042208
1553	383635	2042108
1554	383877	2041833
1555	384122	2041575
1556	384332	2041133
1557	384575	2040866
1558	384822	2040621
1559	385032	2040181
1560	385301	2040051
1561	385510	2039601
1562	385721	2039164
1563	385964	2038898
1564	386171	2038441
1565	386408	2038143
1566	386631	2037772
1567	386831	2037277
1568	387055	2036915
1569	387259	2036444
1570	387460	2035957
1571	387760	2035989
1572	387972	2035562
1573	388345	2035979
1574	388560	2035564
1575	388761	2035079
1576	388999	2034784
1577	389203	2034315
1578	389404	2033831
1579	389651	2033587
1580	389852	2033101
1581	390054	2032623
1582	390308	2032417
1583	390522	2031998
1584	390734	2031573
1585	390933	2031082
1586	391162	2030742
1587	391377	2030331
1588	391586	2029889
1589	391814	2029550
1590	392057	2029286
1591	392292	2028981
1592	392493	2028498
1593	392711	2028104
1594	392964	2027893
1595	393189	2027538
1596	393463	2027434
1597	393716	2027222
1598	393967	2026997
1599	394162	2026488
1600	394360	2025994
1601	394577	2025594
1602	394782	2025137
1603	394980	2024643
1604	395205	2024290
1605	395408	2023823
1606	395605	2023322
1607	395818	2022906
1608	396020	2022436
1609	396218	2021944
1610	396449	2021623
1611	396682	2021308
1612	396884	2020837
1613	397086	2020367
1614	397303	2019973
1615	397505	2019502
1616	397702	2019008
1617	397899	2018518
1618	398092	2018002
1619	398292	2017521
1620	398490	2017033
1621	398693	2016573
1622	398889	2016077
1623	399091	2015610
1624	399334	2015349
1625	399575	2015079
1626	399813	2014793
1627	400051	2014510
1628	400286	2014212
1629	400532	2013966
1630	400778	2013721
1631	401002	2013367
1632	401211	2012937
1633	401406	2012438
1634	401653	2012197
1635	401883	2011872
1636	402095	2011461
1637	402309	2011054
1638	402512	2010598
1639	402710	2010113
1640	402976	2009970
1641	403177	2009504
1642	403434	2009312
1643	403642	2008881
1644	403854	2008469
1645	404100	2008227
1646	404327	2007887
1647	404565	2007609
1648	404767	2007146
1649	404960	2006641
1650	405164	2006189
1651	405367	2005732
1652	405574	2005297
1653	405777	2004844
1654	405981	2004395
1655	406218	2004109
1656	406415	2003623
1657	406615	2003155
1658	406826	2002745
1659	407023	2002261
1660	407237	2001863
1661	407466	2001537
1662	407664	2001062
1663	407904	2000789
1664	408132	2000459
1665	408328	1999977
1666	408570	1999715
1667	408771	1999256
1668	408970	1998783
1669	409170	1998321
1670	409427	1998131
1671	409664	1997850
1672	409885	1997486
1673	410097	1997079
1674	410295	1996607
1675	410541	1996366
1676	410743	1995914
1677	410948	1995476
1678	411197	1995250
1679	411405	1994826
1680	411605	1994362
1681	411817	1993959
1682	412055	1993682
1683	412267	1993278
1684	412493	1992941
1685	412699	1992513
1686	412930	1992201
1687	413141	1991792
1688	413391	1991573
1689	413596	1991136
1690	413808	1990735
1691	414019	1990327
1692	414258	1990055
1693	414529	1989934
1694	414726	1989462
1695	414940	1989071
1696	415178	1988796
1697	415487	1988861
1698	415695	1988440
1699	415895	1987981
1700	416097	1987531
1701	416305	1987110
1702	416529	1986769
1703	416785	1986580
1704	416987	1986131
1705	417192	1985700
1706	417415	1985354
1707	417624	1984936
1708	417830	1984510
1709	418135	1984555
1710	418391	1984365
1711	418604	1983971
1712	418867	1983814
1713	419128	1983644
1714	419327	1983188
1715	419571	1982939
1716	419772	1982490
1717	420007	1982201
1718	420207	1981745
1719	420423	1981367
1720	420621	1980904
1721	420821	1980450
1722	421055	1980160
1723	421291	1979872
1724	421527	1979590
1725	421814	1979546
1726	422064	1979328
1727	422322	1979148
1728	422632	1979208
1729	422995	1979518
1730	423203	1979107
1731	423459	1978913
1732	423673	1978530
1733	423925	1978320
1734	424120	1977845
1735	424413	1977823
1736	424644	1977516
1737	424932	1977474
1738	425245	1977548
1739	425483	1977274
1740	425767	1977215
1741	426001	1976920
1742	426322	1977029
1743	426519	1976564
1744	426770	1976348
1745	426974	1975918
1746	427187	1975527
1747	427418	1975222
1748	427657	1974952
1749	427903	1974715
1750	428270	1975036
1751	428627	1975308
1752	428876	1975084
1753	429072	1974613
1754	429274	1974175
1755	429475	1973728
1756	429679	1973297
1757	429888	1972891
1758	430084	1972424
1759	430380	1972414
1760	430692	1972477
1761	430918	1972148
1762	431159	1971886
1763	431367	1971478
1764	431571	1971048
1765	431810	1970775
1766	432012	1970338
1767	432215	1969907
1768	432463	1969678
1769	432667	1969249
1770	432894	1968926
1771	433137	1968672
1772	433346	1968269
1773	433572	1967940
1774	433811	1967670
1775	434041	1967360
1776	434237	1966895
1777	434433	1966436
1778	434632	1965986
1779	434828	1965524
1780	435139	1965580
1781	435370	1965274
1782	435577	1964861
1783	435852	1964758
1784	436055	1964324
1785	436319	1964169
1786	436554	1963882
1787	436802	1963655
1788	436998	1963197
1789	437218	1962840
1790	437472	1962643
1791	437719	1962410
1792	438018	1962412
1793	438221	1961982
1794	438423	1961546
1795	438624	1961111
1796	438847	1960772
1797	439119	1960651
1798	439371	1960440
1799	439616	1960202
1800	439812	1959740
1801	440026	1959362
1802	440267	1959104
1803	440464	1958648
1804	440666	1958219
1805	440863	1957765
1806	441102	1957500
1807	441331	1957188
1808	441579	1956959
1809	441957	1957311
1810	442368	1957803
1811	442748	1958162
1812	443142	1958578
1813	443407	1958422
1814	443620	1958042
1815	443835	1957668
1816	444047	1957279
1817	444252	1956862
1818	444491	1956592
1819	444742	1956377
1820	444955	1955994
1821	445283	1956120
1822	445528	1955879
1823	445739	1955485
1824	445963	1955151
1825	446168	1954736
1826	446372	1954314
1827	446659	1954256
1828	446970	1954302
1829	447193	1953966
1830	447395	1953536
1831	447621	1953212
1832	447827	1952803
1833	448031	1952379
1834	448259	1952065
1835	448481	1951725
1836	448693	1951342
1837	448908	1950967
1838	449117	1950570
1839	449327	1950180
1840	449546	1949825
1841	449761	1949452
1842	449972	1949066
1843	450196	1948734
1844	450444	1948508
1845	450697	1948301
1846	450941	1948059
1847	451178	1947783
1848	451457	1947688
1849	451822	1947963
1850	452093	1947836
1851	452323	1947529
1852	452531	1947131
1853	452827	1947107
1854	453101	1946992
1855	453466	1947269
1856	453709	1947018
1857	453922	1946640
1858	454189	1946489
1859	454400	1946103
1860	454605	1945691
1861	454804	1945255
1862	455037	1944960
1863	455246	1944567
1864	455456	1944177
1865	455666	1943784
1866	455884	1943432
1867	456082	1942988
1868	456289	1942587
1869	456494	1942176
1870	456716	1941836
1871	456973	1941651
1872	457368	1942046
1873	457678	1942080
1874	457884	1941673
1875	458091	1941272
1876	458307	1940909
1877	458559	1940698
1878	458764	1940289
1879	458988	1939957
1880	459223	1939675
1881	459451	1939363
1882	459726	1939248
1883	459952	1938930
1884	460168	1938565
1885	460441	1938442
1886	460751	1938476
1887	460971	1938130
1888	461219	1937901
1889	461445	1937582
1890	461653	1937186
1891	461885	1936890
1892	462099	1936519
1893	462294	1936071
1894	462528	1935787
1895	462865	1935930
1896	463144	1935832
1897	463378	1935546
1898	463599	1935202
1899	463912	1935249
1900	464124	1934870
1901	464378	1934666
1902	464592	1934296
1903	464896	1934300
1904	465135	1934036
1905	465401	1933882
1906	465620	1933532
1907	465828	1933137
1908	466043	1932773
1909	466254	1932394
1910	466516	1932224
1911	466740	1931897
1912	466959	1931549
1913	467212	1931339
1914	467428	1930982
1915	467636	1930585
1916	467859	1930254
1917	468106	1930023
1918	468353	1929790
1919	468573	1929450
1920	468791	1929099
1921	469051	1928920
1922	469307	1928723
1923	469499	1928267
1924	469717	1927914
1925	469924	1927521
1926	470133	1927131
1927	470402	1926989
1928	470612	1926608
1929	470813	1926188
1930	471045	1925895
1931	471261	1925538
1932	471475	1925170
1933	471700	1924850
1934	471896	1924411
1935	472109	1924039
1936	472313	1923633
1937	472592	1923536
1938	472843	1923318
1939	473071	1923012
1940	473300	1922707
1941	473564	1922546
1942	473772	1922157
1943	474103	1922265
1944	474327	1921942
1945	474567	1921682
1946	474776	1921296
1947	475055	1921192
1948	475280	1920872
1949	475484	1920469
1950	475710	1920153
1951	475954	1919912
1952	476184	1919609
1953	476503	1919668
1954	476731	1919362
1955	476973	1919112
1956	477227	1918906
1957	477420	1918457
1958	477658	1918194
1959	477906	1917966
1960	478152	1917731
1961	478368	1917374
1962	478609	1917119
1963	478860	1916905
1964	479053	1916459
1965	479287	1916174
1966	479505	1915828
1967	479738	1915542
1968	479985	1915311
1969	480203	1914963
1970	480406	1914555
1971	480639	1914271
1972	480883	1914028
1973	481116	1913741
1974	481330	1913379
1975	481536	1912986
1976	481741	1912587
1977	481950	1912206
1978	482153	1911804
1979	482395	1911553
1980	482633	1911287
1981	482844	1910916
1982	483082	1910650
1983	483322	1910389
1984	483531	1910009
1985	483740	1909630
1986	483987	1909398
1987	484238	1909185
1988	484474	1908911
1989	484696	1908583
1990	484902	1908193
1991	485148	1907960
1992	485377	1907659
1993	485600	1907335
1994	485837	1907063
1995	486050	1906701
1996	486292	1906450
1997	486498	1906060
1998	486711	1905696
1999	486961	1905479
2000	487226	1905321
2001	487435	1904944
2002	487652	1904594
2003	487852	1904182
2004	488067	1903829
2005	488283	1903479
2006	488539	1903282
2007	488749	1902909
2008	489006	1902717
2009	489225	1902381
2010	489440	1902028
2011	489674	1901749
2012	489900	1901437
2013	490217	1901479
2014	490510	1901426
2015	490736	1901116
2016	490957	1900787
2017	491164	1900401
2018	491382	1900061
2019	491618	1899789
2020	491836	1899448
2021	492054	1899107
2022	492320	1898952
2023	492534	1898594
2024	492748	1898238
2025	493012	1898072
2026	493212	1897664
2027	493472	1897483
2028	493729	1897292
2029	493955	1896985
2030	494217	1896813
2031	494430	1896451
2032	494658	1896148
2033	494936	1896038
2034	495156	1895708
2035	495374	1895368
2036	495637	1895199
2037	495849	1894834
2038	496123	1894710
2039	496379	1894514
2040	496696	1894553
2041	496963	1894399
2042	497183	1894068
2043	497557	1894321
2044	497852	1894272
2045	498077	1893960
2046	498353	1893841
2047	498568	1893488
2048	498876	1893492
2049	499120	1893249
2050	499381	1893073
2051	499633	1892859
2052	499948	1892887
2053	500160	1892527
2054	500436	1892404
2055	500708	1892269
2056	500991	1892172
2057	501235	1891931
2058	501525	1891866
2059	501897	1892105
2060	502139	1891856
2061	502657	1892645
2062	502943	1892559
2063	503372	1893012
2064	503662	1892942
2065	503905	1892693
2066	504227	1892744
2067	504482	1892542
2068	504747	1892377
2069	504974	1892067
2070	505242	1891915
2071	505455	1891554
2072	505673	1891212
2073	505962	1891138
2074	506179	1890794
2075	506469	1890721
2076	506676	1890341
2077	506923	1890107
2078	507128	1889717
2079	507392	1889548
2080	507624	1889260
2081	507827	1888864
2082	508070	1888618
2083	508392	1888661
2084	508593	1888258
2085	508853	1888075
2086	509120	1887917
2087	509419	1887878
2088	509775	1888049
2089	510125	1888195
2090	510453	1888263
2091	510916	1888826
2092	511182	1888665
2093	511452	1888515
2094	511654	1888114
2095	511964	1888111
2096	512231	1887954
2097	512464	1887667
2098	512798	1887751
2099	513076	1887632
2100	513303	1887324
2101	513613	1887320
2102	513850	1887051
2103	514087	1886778
2104	514317	1886481
2105	514528	1886117
2106	514814	1886022
2107	515024	1885653
2108	515225	1885252
2109	515424	1884842
2110	515666	1884588
2111	515896	1884293
2112	516121	1883978
2113	516350	1883678
2114	516610	1883489
2115	516892	1883386
2116	517193	1883347
2117	517411	1883007
2118	517658	1882771
2119	517932	1882636
2120	518179	1882402
2121	518411	1882113
2122	518635	1881793
2123	518880	1881551
2124	519092	1881190
2125	519318	1880880
2126	519556	1880612
2127	519777	1880283
2128	519996	1879950
2129	520218	1879624
2130	520470	1879409
2131	520703	1879124
2132	520953	1878901
2133	521240	1878810
2134	521514	1878674
2135	521740	1878361
2136	522008	1878205
2137	522267	1878011
2138	522496	1877715
2139	522732	1877439
2140	522994	1877258
2141	523263	1877105
2142	523475	1876742
2143	523695	1876411
2144	523936	1876155
2145	524147	1875792
2146	524409	1875612
2147	524619	1875244
2148	524871	1875030
2149	525114	1874779
2150	525347	1874497
2151	525605	1874302
2152	525836	1874010
2153	526125	1873924
2154	526353	1873621
2155	526564	1873261
2156	526775	1872898
2157	527027	1872682
2158	527249	1872357
2159	527491	1872104
2160	527768	1871980
2161	527986	1871640
2162	528240	1871430
2163	528500	1871242
2164	528757	1871044
2165	528983	1870737
2166	529198	1870389
2167	529422	1870072
2168	529643	1869745
2169	529904	1869561
2170	530123	1869229
2171	530350	1868922
2172	530665	1868929
2173	530956	1868848
2174	531213	1868650
2175	531465	1868434
2176	531768	1868396
2177	532140	1868598
2178	532406	1868430
2179	532703	1868370
2180	532949	1868133
2181	533169	1867804
2182	533367	1867396
2183	533649	1867284
2184	533894	1867041
2185	534188	1866972
2186	534425	1866699
2187	534672	1866466
2188	534981	1866448
2189	535333	1866578
2190	535732	1866871
2191	536032	1866822
2192	536272	1866560
2193	536536	1866385
2194	536818	1866270
2195	537182	1866441
2196	537468	1866339
2197	537804	1866412
2198	538059	1866201
2199	538334	1866061
2200	538805	1866601
2201	539069	1866423
2202	539416	1866531
2203	539774	1866679
2204	540074	1866626
2205	540348	1866480
2206	540768	1866841
2207	541013	1866593
2208	541286	1866445
2209	541546	1866252
2210	541844	1866188
2211	542118	1866045
2212	542342	1865726
2213	542583	1865466
2214	542803	1865135
2215	543068	1864960
2216	543346	1864826
2217	543593	1864590
2218	543858	1864414
2219	544105	1864174
2220	544332	1863865
2221	544635	1863819
2222	544922	1863717
2223	545218	1863648
2224	545665	1864092
2225	546080	1864425
2226	546358	1864292
2227	546648	1864199
2228	546927	1864069
2229	547181	1863852
2230	547452	1863693
2231	547671	1863360
2232	547939	1863189
2233	548209	1863027
2234	548463	1862812
2235	548688	1862499
2236	549051	1862651
2237	549440	1862894
2238	549722	1862771
2239	549967	1862523
2240	550196	1862221
2241	550424	1861919
2242	550647	1861597
2243	550847	1861196
2244	551068	1860869
2245	551347	1860737
2246	551620	1860584
2247	551898	1860449
2248	552139	1860186
2249	552369	1859888
2250	552611	1859632
2251	552942	1859673
2252	553336	1859928
2253	553791	1860385
2254	554064	1860230
2255	554408	1860316
2256	554696	1860212
2257	554970	1860061
2258	555202	1859769
2259	555460	1859562
2260	555700	1859298
2261	555933	1859010
2262	556192	1858807
2263	556501	1858774
2264	556799	1858703
2265	557103	1858651
2266	557423	1858652
2267	557692	1858482
2268	557979	1858373
2269	558209	1858076
2270	558426	1857731
2271	558647	1857405
2272	558919	1857246
2273	559152	1856957
2274	559442	1856856
2275	559709	1856681
2276	559975	1856501
2277	560238	1856312
2278	560483	1856063
2279	560752	1855895
2280	560998	1855648
2281	561298	1855581
2282	561570	1855422
2283	561802	1855129
2284	562034	1854837
2285	562308	1854682
2286	562551	1854426
2287	562836	1854308
2288	563067	1854013
2289	563275	1853644
2290	563499	1853325
2291	563801	1853263
2292	564039	1852992
2293	564251	1852633
2294	564455	1852250
2295	564668	1851894
2296	564910	1851638
2297	565153	1851380
2298	565480	1851400
2299	565844	1851540
2300	566147	1851480
2301	566392	1851233
2302	566645	1851010
2303	567001	1851123
2304	567311	1851083
2305	567697	1851295
2306	567939	1851033
2307	568171	1850743
2308	568443	1850581
2309	568713	1850413
2310	568940	1850103
2311	569166	1849790
2312	569446	1849654
2313	569688	1849393
2314	569923	1849113
2315	570163	1848844
2316	570387	1848527
2317	570617	1848229
2318	570876	1848025
2319	571147	1847860
2320	571407	1847657
2321	571643	1847377
2322	571883	1847111
2323	572135	1846884
2324	572387	1846656
